Date,AGG,BTC,ETH,EURUSD,GBPUSD,USDJPY,SP500
2021-04-08,101.62718200683594,58323.953125,2088.57373046875,1.1873664855957031,1.3743815422058105,109.85199737548828,4097.169921875
2021-04-09,101.51162719726562,58245.00390625,2072.10888671875,1.1915684938430786,1.373437762260437,109.33000183105469,4128.7998046875
2021-04-10,,59793.234375,2135.942138671875,,,,
2021-04-11,,60204.96484375,2157.656982421875,,,,
2021-04-12,101.48493194580078,59893.453125,2139.353271484375,1.1900511980056763,1.3712154626846313,109.69400024414062,4127.990234375
2021-04-13,101.7783203125,63503.45703125,2299.187744140625,1.1914690732955933,1.3753834962844849,109.3740005493164,4141.58984375
2021-04-14,101.69831848144531,63109.6953125,2435.10498046875,1.1954143047332764,1.3759700059890747,108.92400360107422,4124.66015625
2021-04-15,102.09835052490234,63314.01171875,2519.1162109375,1.1986095905303955,1.3779228925704956,108.89399719238281,4170.419921875
2021-04-16,101.83164978027344,61572.7890625,2431.946533203125,1.1971746683120728,1.3785498142242432,108.68900299072266,4185.47021484375
2021-04-17,,60683.8203125,2344.89501953125,,,,
2021-04-18,,56216.18359375,2237.136962890625,,,,
2021-04-19,101.75162506103516,55724.265625,2166.188720703125,1.1969454288482666,1.3818453550338745,108.71900177001953,4163.259765625
2021-04-20,101.91169738769531,56473.03125,2330.2109375,1.204529047012329,1.3993842601776123,108.0979995727539,4134.93994140625
2021-04-21,102.00946807861328,53906.08984375,2364.751708984375,1.2032392024993896,1.3938837051391602,108.13300323486328,4173.419921875
2021-04-22,102.03612518310547,51762.2734375,2403.53515625,1.2037750482559204,1.3931845426559448,108.03900146484375,4134.97998046875
2021-04-23,102.01834869384766,51093.65234375,2363.586181640625,1.2014753818511963,1.3840255737304688,107.97799682617188,4180.169921875
2021-04-24,,50050.8671875,2211.625732421875,,,,
2021-04-25,,49004.25390625,2316.0595703125,,,,
2021-04-26,101.9294662475586,54021.75390625,2534.481689453125,1.2089852094650269,1.3866355419158936,107.8740005493164,4187.6201171875
2021-04-27,101.68051147460938,55033.1171875,2662.865234375,1.2081671953201294,1.3895643949508667,108.2020034790039,4186.72021484375
2021-04-28,101.73388671875,54824.703125,2746.380126953125,1.2090305089950562,1.390356421470642,108.75,4183.18017578125
2021-04-29,101.68051147460938,53555.109375,2756.876953125,1.213592290878296,1.395673394203186,108.50499725341797,4211.47021484375
2021-04-30,101.78718566894531,57750.17578125,2773.20703125,1.2127091884613037,1.3952839374542236,108.90399932861328,4181.169921875
2021-05-01,,57828.05078125,2945.892822265625,,,,
2021-05-02,,56631.078125,2952.05615234375,,,,
2021-05-03,101.85221099853516,57200.29296875,3431.086181640625,1.2027760744094849,1.3819791078567505,109.28299713134766,4192.66015625
2021-05-04,101.97684478759766,53333.5390625,3253.62939453125,1.2061271667480469,1.3903758525848389,109.08699798583984,4164.66015625
2021-05-05,102.05702209472656,57424.0078125,3522.783203125,1.2015043497085571,1.388811707496643,109.3290023803711,4167.58984375
2021-05-06,102.07479858398438,56396.515625,3490.88037109375,1.2007973194122314,1.3909753561019897,109.21900177001953,4201.6201171875
2021-05-07,102.04808807373047,57356.40234375,3484.72900390625,1.2068549394607544,1.389854073524475,109.05000305175781,4232.60009765625
2021-05-08,,58803.77734375,3902.647705078125,,,,
2021-05-09,,58232.31640625,3928.8447265625,,,,
2021-05-10,101.88784790039062,55859.796875,3952.2939453125,1.2171076536178589,1.4041197299957275,108.5719985961914,4188.43017578125
2021-05-11,101.66523742675781,56704.57421875,4168.701171875,1.2140932083129883,1.4131278991699219,108.84400177001953,4152.10009765625
2021-05-12,101.3090591430664,49150.53515625,3785.8486328125,1.2144500017166138,1.4138271808624268,108.71499633789062,4063.0400390625
2021-05-13,101.54060363769531,49716.19140625,3715.1484375,1.2078505754470825,1.4063708782196045,109.66400146484375,4112.5
2021-05-14,101.77206420898438,49880.53515625,4079.057373046875,1.207729458808899,1.4050863981246948,109.51599884033203,4173.85009765625
2021-05-15,,46760.1875,3638.1220703125,,,,
2021-05-16,,46456.05859375,3587.506103515625,,,,
2021-05-17,101.6830062866211,43537.51171875,3282.397705078125,1.2150373458862305,1.4101786613464355,109.41200256347656,4163.2900390625
2021-05-18,101.558349609375,42909.40234375,3380.070068359375,1.2156872749328613,1.4148674011230469,109.24199676513672,4127.830078125
2021-05-19,101.41590118408203,37002.44140625,2460.67919921875,1.2223997116088867,1.41880202293396,108.86799621582031,4115.68017578125
2021-05-20,101.76316833496094,40782.73828125,2784.294189453125,1.217285394668579,1.4106162786483765,109.27300262451172,4159.1201171875
2021-05-21,101.80765533447266,37304.69140625,2430.621337890625,1.222538709640503,1.4185603857040405,108.86000061035156,4155.85986328125
2021-05-22,,37536.6328125,2295.70556640625,,,,
2021-05-23,,34770.58203125,2109.579833984375,,,,
2021-05-24,101.90563201904297,38705.98046875,2643.591064453125,1.2183235883712769,1.4142870903015137,108.91899871826172,4197.0498046875
2021-05-25,102.1549301147461,38402.22265625,2706.62890625,1.2214635610580444,1.415608525276184,108.85099792480469,4188.1298828125
2021-05-26,102.11931610107422,39294.19921875,2888.69873046875,1.2249093055725098,1.4143872261047363,108.802001953125,4195.990234375
2021-05-27,101.99465942382812,38436.96875,2736.488525390625,1.21925950050354,1.4116119146347046,109.16999816894531,4200.8798828125
2021-05-28,101.99465942382812,35697.60546875,2419.90625,1.2193188667297363,1.4203739166259766,109.80899810791016,4204.10986328125
2021-05-29,,34616.06640625,2279.51416015625,,,,
2021-05-30,,35678.12890625,2390.305419921875,,,,
2021-05-31,,37332.85546875,2714.9453125,1.2190067768096924,1.4180374145507812,109.90699768066406,
2021-06-01,101.94741821289062,36684.92578125,2633.518310546875,1.223286509513855,1.4226775169372559,109.49299621582031,4202.0400390625
2021-06-02,102.08116149902344,37575.1796875,2706.125,1.2217769622802734,1.4157087802886963,109.49299621582031,4208.1201171875
2021-06-03,101.84040069580078,39208.765625,2855.12646484375,1.220986247062683,1.4171934127807617,109.59500122070312,4192.85009765625
2021-06-04,102.2594985961914,36894.40625,2688.195068359375,1.2133007049560547,1.4109944105148315,110.26599884033203,4229.89013671875
2021-06-05,,35551.95703125,2630.576904296875,,,,
2021-06-06,,35862.37890625,2715.0927734375,,,,
2021-06-07,102.18815612792969,33560.70703125,2590.26318359375,1.2168411016464233,1.4164307117462158,109.61699676513672,4226.52001953125
2021-06-08,102.37542724609375,33472.6328125,2517.438720703125,1.2193634510040283,1.41765558719635,109.27400207519531,4227.259765625
2021-06-09,102.58051300048828,37345.12109375,2608.26708984375,1.217285394668579,1.414987564086914,109.46900177001953,4219.5498046875
2021-06-10,102.79450988769531,36702.59765625,2471.5185546875,1.218200445175171,1.4112334251403809,109.61000061035156,4239.18017578125
2021-06-11,102.74995422363281,37334.3984375,2353.768798828125,1.2172558307647705,1.4170126914978027,109.40899658203125,4247.43994140625
2021-06-12,,35552.515625,2372.484375,,,,
2021-06-13,,39097.859375,2508.3916015625,,,,
2021-06-14,102.49134826660156,40218.4765625,2537.89111328125,1.2110203504562378,1.411930799484253,109.70899963378906,4255.14990234375
2021-06-15,102.53594970703125,40406.26953125,2610.936767578125,1.212224006652832,1.4109944105148315,110.04100036621094,4246.58984375
2021-06-16,102.20600128173828,38347.0625,2367.66357421875,1.2127091884613037,1.4081531763076782,110.08399963378906,4223.7001953125
2021-06-17,102.52701568603516,38053.50390625,2372.001953125,1.1995586156845093,1.3990709781646729,110.7699966430664,4221.85986328125
2021-06-18,102.80342102050781,35787.24609375,2231.733154296875,1.1913414001464844,1.3938642740249634,110.32499694824219,4166.4501953125
2021-06-19,,35615.87109375,2178.4990234375,,,,
2021-06-20,,35698.296875,2246.364501953125,,,,
2021-06-21,102.53594970703125,31676.693359375,1888.447509765625,1.1873664855957031,1.381711721420288,110.20099639892578,4224.7900390625
2021-06-22,102.64295196533203,32505.66015625,1874.9500732421875,1.1912561655044556,1.392540454864502,110.3740005493164,4246.43994140625
2021-06-23,102.58943176269531,33723.02734375,1989.736328125,1.1936734914779663,1.3949919939041138,110.65399932861328,4241.83984375
2021-06-24,102.62509155273438,34662.4375,1988.456298828125,1.1933174133300781,1.3967455625534058,111.01200103759766,4266.490234375
2021-06-25,102.42000579833984,31637.779296875,1813.21728515625,1.1930327415466309,1.3916915655136108,110.9209976196289,4280.7001953125
2021-06-26,,32186.27734375,1829.2392578125,,,,
2021-06-27,,34649.64453125,1978.8946533203125,,,,
2021-06-28,102.71427917480469,34434.3359375,2079.657470703125,1.1942152976989746,1.389506459236145,110.8219985961914,4290.60986328125
2021-06-29,102.76777648925781,35867.77734375,2160.768310546875,1.1928904056549072,1.3879058361053467,110.60299682617188,4291.7998046875
2021-06-30,102.83908081054688,35040.8359375,2274.547607421875,1.1901928186416626,1.3842746019363403,110.53500366210938,4297.5
2021-07-01,102.78194427490234,33572.1171875,2113.60546875,1.1856770515441895,1.3829153776168823,111.1240005493164,4319.93994140625
2021-07-02,103.00517272949219,33897.046875,2150.040283203125,1.1846235990524292,1.3759511709213257,111.5719985961914,4352.33984375
2021-07-03,,34668.546875,2226.1142578125,,,,
2021-07-04,,35287.78125,2321.72412109375,,,,
2021-07-05,,33746.00390625,2198.58251953125,1.1856207847595215,1.383125901222229,111.13500213623047,
2021-07-06,103.33556365966797,34235.1953125,2324.679443359375,1.186380386352539,1.3856172561645508,110.91600036621094,4343.5400390625
2021-07-07,103.51411437988281,33855.328125,2315.161865234375,1.1824523210525513,1.3805670738220215,110.60199737548828,4358.1298828125
2021-07-08,103.63023376464844,32877.37109375,2120.0263671875,1.17933988571167,1.3801099061965942,110.63500213623047,4320.81982421875
2021-07-09,103.2908935546875,33798.01171875,2146.6923828125,1.184800386428833,1.3790820837020874,109.8010025024414,4369.5498046875
2021-07-10,,33520.51953125,2111.403564453125,,,,
2021-07-11,,34240.1875,2139.664794921875,,,,
2021-07-12,103.22840881347656,33155.84765625,2036.7210693359375,1.187295913696289,1.3899506330490112,110.21499633789062,4384.6298828125
2021-07-13,103.00517272949219,32702.025390625,1940.083984375,1.186521053314209,1.3886960744857788,110.32499694824219,4369.2099609375
2021-07-14,103.35340881347656,32822.34765625,1994.331298828125,1.1775373220443726,1.3806052207946777,110.59500122070312,4374.2998046875
2021-07-15,103.57662200927734,31780.73046875,1911.1756591796875,1.1833338737487793,1.385809302330017,109.98400115966797,4360.02978515625
2021-07-16,103.48735809326172,31421.5390625,1880.3829345703125,1.1811814308166504,1.3829728364944458,109.77799987792969,4327.16015625
2021-07-17,,31533.068359375,1898.8251953125,,,,
2021-07-18,,31796.810546875,1895.5521240234375,,,,
2021-07-19,104.03202819824219,30817.83203125,1817.296630859375,1.1814005374908447,1.3763866424560547,109.8740005493164,4258.490234375
2021-07-20,103.93377685546875,29807.34765625,1787.5107421875,1.1793843507766724,1.3669979572296143,109.53399658203125,4323.06005859375
2021-07-21,103.59447479248047,32110.693359375,1990.9708251953125,1.1784114837646484,1.3633265495300293,109.91999816894531,4358.68994140625
2021-07-22,103.83557891845703,32313.10546875,2025.2027587890625,1.179273009300232,1.3714035749435425,110.25499725341797,4367.47998046875
2021-07-23,103.76416015625,33581.55078125,2124.776611328125,1.1772738695144653,1.377389669418335,110.13999938964844,4411.7900390625
2021-07-24,,34292.4453125,2189.21875,,,,
2021-07-25,,35350.1875,2191.373779296875,,,,
2021-07-26,103.67485046386719,37337.53515625,2233.36669921875,1.1773432493209839,1.3757808208465576,110.54399871826172,4422.2998046875
2021-07-27,103.91593933105469,39406.94140625,2298.33349609375,1.1807769536972046,1.3829153776168823,110.302001953125,4401.4599609375
2021-07-28,104.0141372680664,39995.90625,2296.54541015625,1.1823126077651978,1.3882719278335571,109.80599975585938,4400.64013671875
2021-07-29,103.84452819824219,40008.421875,2380.956787109375,1.1845955848693848,1.3906852006912231,109.89099884033203,4419.14990234375
2021-07-30,103.98738861083984,42235.546875,2466.96142578125,1.1892997026443481,1.3964334726333618,109.40899658203125,4395.259765625
2021-07-31,,41626.1953125,2536.2099609375,,,,
2021-08-01,,39974.89453125,2561.85205078125,,,,
2021-08-02,104.208251953125,39201.9453125,2610.1533203125,1.186704158782959,1.3896223306655884,109.70600128173828,4387.16015625
2021-08-03,104.24401092529297,38152.98046875,2502.349609375,1.1874650716781616,1.3892748355865479,109.26899719238281,4423.14990234375
2021-08-04,104.23505401611328,39747.50390625,2724.619873046875,1.1869436502456665,1.391788363456726,108.99099731445312,4402.66015625
2021-08-05,104.00257873535156,40869.5546875,2827.328857421875,1.1837401390075684,1.3890432119369507,109.52899932861328,4429.10009765625
2021-08-06,103.53759002685547,42816.5,2890.941650390625,1.1835720539093018,1.3927576541900635,109.75199890136719,4436.52001953125
2021-08-07,,44555.80078125,3157.23876953125,,,,
2021-08-08,,43798.1171875,3013.732666015625,,,,
2021-08-09,103.34981536865234,46365.40234375,3167.856201171875,1.1749500036239624,1.3868471384048462,110.25900268554688,4432.35009765625
2021-08-10,103.21570587158203,45585.03125,3141.691162109375,1.17384672164917,1.3849073648452759,110.30599975585938,4436.75
2021-08-11,103.31404113769531,45593.63671875,3164.2451171875,1.172333002090454,1.3836042881011963,110.5979995727539,4442.41015625
2021-08-12,103.322998046875,44428.2890625,3043.414306640625,1.1741899251937866,1.3866932392120361,110.3740005493164,4460.830078125
2021-08-13,103.69855499267578,47793.3203125,3322.211669921875,1.173626184463501,1.3811582326889038,110.40299987792969,4468.0
2021-08-14,,47096.9453125,3265.443359375,,,,
2021-08-15,,47047.00390625,3310.504150390625,,,,
2021-08-16,103.75220489501953,46004.484375,3156.509521484375,1.179467797279358,1.3863856792449951,109.6240005493164,4479.7099609375
2021-08-17,103.67174530029297,44695.359375,3014.845947265625,1.177994966506958,1.3842746019363403,109.2969970703125,4448.080078125
2021-08-18,103.68065643310547,44801.1875,3020.08984375,1.1709738969802856,1.3740416765213013,109.53700256347656,4400.27001953125
2021-08-19,103.85951232910156,46717.578125,3182.7021484375,1.1703298091888428,1.3743815422058105,109.84200286865234,4405.7998046875
2021-08-20,103.86845397949219,49339.17578125,3286.935302734375,1.1676595211029053,1.3630849123001099,109.76799774169922,4441.669921875
2021-08-21,,48905.4921875,3226.083984375,,,,
2021-08-22,,49321.65234375,3242.115478515625,,,,
2021-08-23,103.86845397949219,49546.1484375,3319.25732421875,1.1697548627853394,1.3625277280807495,109.83999633789062,4479.52978515625
2021-08-24,103.7164306640625,47706.1171875,3172.456298828125,1.1744533777236938,1.37247633934021,109.6780014038086,4486.22998046875
2021-08-25,103.51968383789062,48960.7890625,3224.915283203125,1.175309181213379,1.3725517988204956,109.7300033569336,4496.18994140625
2021-08-26,103.52867126464844,46942.21875,3100.325439453125,1.1774401664733887,1.3766520023345947,109.97599792480469,4470.0
2021-08-27,103.81478881835938,49058.66796875,3270.600830078125,1.1756407022476196,1.3702384233474731,110.0479965209961,4509.3701171875
2021-08-28,,48902.40234375,3244.4033203125,,,,
2021-08-29,,48829.83203125,3227.002685546875,,,,
2021-08-30,103.9310531616211,47054.984375,3224.374267578125,1.1799006462097168,1.3762996196746826,109.86499786376953,4528.7900390625
2021-08-31,103.77903747558594,47166.6875,3433.732666015625,1.1796904802322388,1.376045823097229,109.94400024414062,4522.68017578125
2021-09-01,103.81216430664062,48847.02734375,3834.828125,1.1810280084609985,1.3753398656845093,110.05599975585938,4524.08984375
2021-09-02,103.91960906982422,49327.72265625,3790.989990234375,1.1840906143188477,1.3771638870239258,110.09600067138672,4536.9501953125
2021-09-03,103.74051666259766,50025.375,3940.61474609375,1.1876484155654907,1.383680820465088,109.94499969482422,4535.43017578125
2021-09-04,,49944.625,3887.828369140625,,,,
2021-09-05,,51753.41015625,3952.133544921875,,,,
2021-09-06,,52633.53515625,3928.37939453125,1.1885942220687866,1.3859245777130127,109.76399993896484,
2021-09-07,103.4629135131836,46811.12890625,3426.394287109375,1.1875073909759521,1.3839489221572876,109.81999969482422,4520.02978515625
2021-09-08,103.6330337524414,46091.390625,3497.315185546875,1.184356927871704,1.3779798746109009,110.2959976196289,4514.06982421875
2021-09-09,103.96438598632812,46391.421875,3427.340087890625,1.1819101572036743,1.3767657279968262,110.21800231933594,4493.27978515625
2021-09-10,103.75845336914062,44883.91015625,3211.505859375,1.1825922727584839,1.3839681148529053,109.78099822998047,4458.580078125
2021-09-11,,45201.45703125,3270.278076171875,,,,
2021-09-12,,46063.26953125,3410.134521484375,,,,
2021-09-13,103.89273071289062,44963.07421875,3285.51171875,1.1811953783035278,1.3840830326080322,109.91500091552734,4468.72998046875
2021-09-14,104.1255874633789,47092.4921875,3429.169677734375,1.1811953783035278,1.3838149309158325,109.99400329589844,4443.0498046875
2021-09-15,104.02703857421875,48176.34765625,3615.28271484375,1.1804981231689453,1.381024718284607,109.71900177001953,4480.7001953125
2021-09-16,103.84796905517578,47783.359375,3571.294921875,1.1819995641708374,1.3848881721496582,109.38300323486328,4473.75
2021-09-17,103.75845336914062,47267.51953125,3398.538818359375,1.176747441291809,1.3797005414962769,109.6989974975586,4432.990234375
2021-09-18,,48278.36328125,3432.018310546875,,,,
2021-09-19,,47260.21875,3329.447998046875,,,,
2021-09-20,103.95541381835938,42843.80078125,2958.993408203125,1.1729930639266968,1.3729662895202637,109.97100067138672,4357.72998046875
2021-09-21,104.00021362304688,40693.67578125,2764.43115234375,1.1730204820632935,1.366269588470459,109.43699645996094,4354.18994140625
2021-09-22,104.0360336303711,43574.5078125,3077.867919921875,1.17229163646698,1.3657469749450684,109.14900207519531,4395.64013671875
2021-09-23,103.52560424804688,44895.09765625,3155.523681640625,1.168770432472229,1.3617113828659058,109.8219985961914,4448.97998046875
2021-09-24,103.34651947021484,42839.75,2931.669189453125,1.1740258932113647,1.3722503185272217,110.32599639892578,4455.47998046875
2021-09-25,,42716.59375,2925.565673828125,,,,
2021-09-26,,43208.5390625,3062.265380859375,,,,
2021-09-27,103.20323181152344,42235.73046875,2934.138916015625,1.1723054647445679,1.3669044971466064,110.76399993896484,4443.10986328125
2021-09-28,102.77338409423828,41034.54296875,2807.296630859375,1.1696795225143433,1.3701633214950562,110.96399688720703,4352.6298828125
2021-09-29,102.84503173828125,41564.36328125,2853.143310546875,1.1686338186264038,1.354224443435669,111.52799987792969,4359.4599609375
2021-09-30,102.82714080810547,43790.89453125,3001.678955078125,1.1601601839065552,1.3426424264907837,111.93599700927734,4307.5400390625
2021-10-01,103.14107513427734,48116.94140625,3307.51611328125,1.1574475765228271,1.346982717514038,111.46099853515625,4357.0400390625
2021-10-02,,47711.48828125,3391.6943359375,,,,
2021-10-03,,48199.953125,3418.358642578125,,,,
2021-10-04,103.06929016113281,49112.90234375,3380.089111328125,1.160725712776184,1.3570915460586548,110.9469985961914,4300.4599609375
2021-10-05,102.82714080810547,51514.8125,3518.5185546875,1.1618449687957764,1.3607479333877563,110.96800231933594,4345.72021484375
2021-10-06,102.87197875976562,55361.44921875,3580.56201171875,1.1596084833145142,1.3627691268920898,111.48699951171875,4363.5498046875
2021-10-07,102.58496856689453,53805.984375,3587.974853515625,1.1555349826812744,1.3592127561569214,111.41300201416016,4399.759765625
2021-10-08,102.36077880859375,53967.84765625,3563.75927734375,1.1559758186340332,1.3620266914367676,111.66200256347656,4391.33984375
2021-10-09,,54968.22265625,3575.716796875,,,,
2021-10-10,,54771.578125,3425.852783203125,,,,
2021-10-11,102.19932556152344,57484.7890625,3545.35400390625,1.1566041707992554,1.361655831336975,112.2699966430664,4361.18994140625
2021-10-12,102.5760269165039,56041.05859375,3492.5732421875,1.1553747653961182,1.3590649366378784,113.38800048828125,4350.64990234375
2021-10-13,102.80921936035156,57401.09765625,3606.20166015625,1.15340256690979,1.3578838109970093,113.51899719238281,4363.7998046875
2021-10-14,103.00650024414062,57321.5234375,3786.01416015625,1.1599582433700562,1.366923213005066,113.3010025024414,4438.259765625
2021-10-15,102.75538635253906,61593.94921875,3862.634765625,1.159151554107666,1.3668859004974365,113.83399963378906,4471.3701171875
2021-10-16,,60892.1796875,3830.382080078125,,,,
2021-10-17,,61553.6171875,3847.1044921875,,,,
2021-10-18,102.68362426757812,62026.078125,3748.76025390625,1.1597026586532593,1.376159429550171,114.3239974975586,4486.4599609375
2021-10-19,102.3876724243164,64261.9921875,3877.65087890625,1.161386251449585,1.373645305633545,114.28500366210938,4519.6298828125
2021-10-20,102.31591033935547,65992.8359375,4155.9921875,1.1631964445114136,1.3793197870254517,114.54299926757812,4536.18994140625
2021-10-21,102.10066223144531,62210.171875,4054.32275390625,1.1655012369155884,1.3822999000549316,114.38899993896484,4549.77978515625
2021-10-22,102.29795837402344,60692.265625,3970.181884765625,1.1625338792800903,1.379120111465454,113.8499984741211,4544.89990234375
2021-10-23,,61393.6171875,4171.66357421875,,,,
2021-10-24,,60930.8359375,4087.903076171875,,,,
2021-10-25,102.39666748046875,63039.82421875,4217.876953125,1.1640088558197021,1.3762730360031128,113.66400146484375,4566.47998046875
2021-10-26,102.58496856689453,60363.79296875,4131.10205078125,1.161170482635498,1.37644362449646,113.76499938964844,4574.7900390625
2021-10-27,102.92577362060547,58482.38671875,3930.25732421875,1.1598236560821533,1.3766140937805176,114.18800354003906,4551.68017578125
2021-10-28,102.84508514404297,60622.13671875,4287.31884765625,1.1600120067596436,1.3732868432998657,113.7760009765625,4596.419921875
2021-10-29,102.81817626953125,62227.96484375,4414.74658203125,1.1683608293533325,1.380071759223938,113.61599731445312,4605.3798828125
2021-10-30,,61888.83203125,4325.650390625,,,,
2021-10-31,,61318.95703125,4288.07421875,,,,
2021-11-01,102.75530242919922,61004.40625,4324.626953125,1.1556684970855713,1.36832594871521,114.23600006103516,4613.669921875
2021-11-02,102.96190643310547,63226.40234375,4584.798828125,1.1599582433700562,1.365541934967041,114.09400177001953,4630.64990234375
2021-11-03,102.75530242919922,62970.046875,4607.19384765625,1.1579434871673584,1.3617392778396606,113.96199798583984,4660.56982421875
2021-11-04,103.09661102294922,61452.23046875,4537.32421875,1.1615750789642334,1.3694878816604614,114.06999969482422,4680.06005859375
2021-11-05,103.5008773803711,61125.67578125,4486.2431640625,1.1555349826812744,1.3508602380752563,113.83699798583984,4697.52978515625
2021-11-06,,61527.48046875,4521.5810546875,,,,
2021-11-07,,63326.98828125,4620.5546875,,,,
2021-11-08,103.31221771240234,67566.828125,4812.08740234375,1.1568851470947266,1.349127173423767,113.4749984741211,4701.7001953125
2021-11-09,103.59968566894531,66971.828125,4735.06884765625,1.159151554107666,1.3564507961273193,113.25399780273438,4685.25
2021-11-10,102.89904022216797,64995.23046875,4636.17431640625,1.1595547199249268,1.3560001850128174,112.91200256347656,4646.7099609375
2021-11-11,102.71039581298828,64949.9609375,4730.38427734375,1.148593544960022,1.3412736654281616,113.90499877929688,4649.27001953125
2021-11-12,102.69241333007812,64155.94140625,4667.115234375,1.145081877708435,1.3366482257843018,114.04299926757812,4682.85009765625
2021-11-13,,64469.52734375,4651.46044921875,,,,
2021-11-14,,65466.83984375,4626.35888671875,,,,
2021-11-15,102.31513977050781,63557.87109375,4557.50390625,1.144164800643921,1.341705560684204,113.98100280761719,4682.7998046875
2021-11-16,102.27919006347656,60161.24609375,4216.365234375,1.1366478204727173,1.3408420085906982,114.13200378417969,4700.89990234375
2021-11-17,102.5217514038086,60368.01171875,4287.59375,1.1321182250976562,1.3424620628356934,114.90399932861328,4688.669921875
2021-11-18,102.611572265625,56942.13671875,4000.65087890625,1.1321182250976562,1.34916353225708,114.19000244140625,4704.5400390625
2021-11-19,102.80918884277344,58119.578125,4298.306640625,1.1368415355682373,1.3499648571014404,114.28199768066406,4697.9599609375
2021-11-20,,59697.1953125,4409.93115234375,,,,
2021-11-21,,58730.4765625,4269.73291015625,,,,
2021-11-22,102.31513977050781,56289.2890625,4088.457763671875,1.1275737285614014,1.3434540033340454,114.13800048828125,4682.93994140625
2021-11-23,101.91089630126953,57569.07421875,4340.763671875,1.12421452999115,1.3397642374038696,114.79000091552734,4690.7001953125
2021-11-24,102.14443969726562,56280.42578125,4239.9814453125,1.1244926452636719,1.337595820426941,115.14099884033203,4701.4599609375
2021-11-25,,57274.6796875,4274.7431640625,1.1202975511550903,1.333066701889038,115.40799713134766,
2021-11-26,102.87206268310547,53569.765625,4030.908935546875,1.1209630966186523,1.331416130065918,115.06900024414062,4594.6201171875
2021-11-27,,54815.078125,4096.912109375,,,,
2021-11-28,,57248.45703125,4294.45361328125,,,,
2021-11-29,102.92596435546875,57806.56640625,4445.10498046875,1.1293182373046875,1.334098219871521,113.71900177001953,4655.27001953125
2021-11-30,103.09661102294922,57005.42578125,4631.47900390625,1.1293437480926514,1.3315047025680542,113.80400085449219,4567.0
2021-12-01,103.11643981933594,57229.828125,4586.990234375,1.1330289840698242,1.3295927047729492,113.29900360107422,4513.0400390625
2021-12-02,103.09843444824219,56477.81640625,4511.30224609375,1.1319515705108643,1.3280000686645508,112.88200378417969,4577.10009765625
2021-12-03,103.51221466064453,53598.24609375,4220.7060546875,1.1306205987930298,1.3299994468688965,113.02200317382812,4538.43017578125
2021-12-04,,49200.703125,4119.58740234375,,,,
2021-12-05,,49368.84765625,4198.32275390625,,,,
2021-12-06,103.15242004394531,50582.625,4358.7373046875,1.1304799318313599,1.3237318992614746,113.04199981689453,4591.669921875
2021-12-07,102.99046325683594,50700.0859375,4315.0615234375,1.128668189048767,1.326435923576355,113.45800018310547,4686.75
2021-12-08,102.72064208984375,50504.796875,4439.35791015625,1.1276500225067139,1.3246086835861206,113.5250015258789,4701.2099609375
2021-12-09,102.72962951660156,47672.12109375,4119.81591796875,1.1345586776733398,1.3210039138793945,113.68399810791016,4667.4501953125
2021-12-10,102.75662231445312,47243.3046875,3908.49609375,1.1293309926986694,1.3224014043807983,113.447998046875,4712.02001953125
2021-12-11,,49362.5078125,4084.452392578125,,,,
2021-12-12,,50098.3359375,4134.453125,,,,
2021-12-13,103.11643981933594,46737.48046875,3784.226806640625,1.131183385848999,1.3257148265838623,113.5009994506836,4668.97021484375
2021-12-14,102.91851043701172,46612.6328125,3745.4404296875,1.1285407543182373,1.3213530778884888,113.5770034790039,4634.08984375
2021-12-15,102.83757019042969,48896.72265625,4018.388671875,1.1261261701583862,1.323050618171692,113.74299621582031,4709.85009765625
2021-12-16,102.97894287109375,47665.42578125,3962.4697265625,1.1290758848190308,1.3263126611709595,114.13600158691406,4668.669921875
2021-12-17,103.10501861572266,46202.14453125,3879.486572265625,1.1334141492843628,1.3323739767074585,113.66300201416016,4620.64013671875
2021-12-18,,46848.77734375,3960.860107421875,,,,
2021-12-19,,46707.015625,3922.592529296875,,,,
2021-12-20,102.95193481445312,46880.27734375,3933.844482421875,1.1243535280227661,1.3229438066482544,113.51799774169922,4568.02001953125
2021-12-21,102.87090301513672,48936.61328125,4020.260009765625,1.1277517080307007,1.3210004568099976,113.66200256347656,4649.22998046875
2021-12-22,102.9609603881836,48628.51171875,3982.099609375,1.128757357597351,1.3269639015197754,113.99400329589844,4696.56005859375
2021-12-23,102.83487701416016,50784.5390625,4108.015625,1.1328877210617065,1.3352025747299194,114.12100219726562,4725.7900390625
2021-12-24,,50822.1953125,4047.98291015625,1.132733702659607,1.3406623601913452,114.45800018310547,
2021-12-25,,50429.859375,4093.281005859375,,,,
2021-12-26,,50809.515625,4067.328125,,,,
2021-12-27,102.8888931274414,50640.41796875,4037.547607421875,1.1324259042739868,1.3404303789138794,114.33300018310547,4791.18994140625
2021-12-28,102.8438720703125,47588.85546875,3800.89306640625,1.1330032348632812,1.344266653060913,114.79199981689453,4786.35009765625
2021-12-29,102.5376968383789,46444.7109375,3628.53173828125,1.1314777135849,1.3433277606964111,114.77300262451172,4793.06005859375
2021-12-30,102.76283264160156,47178.125,3713.85205078125,1.1360150575637817,1.349879264831543,114.947998046875,4778.72998046875
